Model               ,reLLG_as_rmsd       ,reLLG_as_bfactor    ,reLLG_bfactor_constant,aeLLG_as_rmsd       ,aeLLG_as_bfactor    ,aeLLG_bfactor_constant,status_as_rmsd      ,status_as_bfactor   ,status_bfactor_constant
R1078TS003_1.pdb    ,0.009455339649      ,0.009394097457      ,0.009391568279      ,0.03161622468       ,0.03129690711       ,0.03127561949       ,0                   ,0                   ,0                   
R1078TS013_1.pdb    ,0.08415954498       ,0.06084703088       ,0.05924910464       ,0.1402029187        ,0.1163959346        ,0.1141969582        ,0                   ,0                   ,0                   
R1078TS013_2.pdb    ,0.05291157989       ,0.05115210206       ,0.04961842821       ,0.1008952499        ,0.1053044893        ,0.1032612609        ,0                   ,0                   ,0                   
R1078TS013_3.pdb    ,0.03178478791       ,0.02853043241       ,0.02805933562       ,0.06835545687       ,0.06956546783       ,0.06877091912       ,0                   ,0                   ,0                   
R1078TS013_4.pdb    ,0.05580274011       ,0.0389616062        ,0.03835237672       ,0.1101263553        ,0.08810198412       ,0.08707779317       ,0                   ,0                   ,0                   
R1078TS013_5.pdb    ,0.0252115782        ,0.02032030009       ,0.01995756974       ,0.0569820072        ,0.05716545719       ,0.0564569217        ,0                   ,0                   ,0                   
R1078TS018_1.pdb    ,0.02094956701       ,0.01687199012       ,0.01672265296       ,0.05311414892       ,0.0455649206        ,0.04517452385       ,0                   ,0                   ,0                   
R1078TS018_2.pdb    ,0.01935733826       ,0.01587460036       ,0.01573400504       ,0.04934714413       ,0.04315844644       ,0.0427897518        ,0                   ,0                   ,0                   
R1078TS018_3.pdb    ,0.01428049936       ,0.01116179812       ,0.01104897335       ,0.04083302781       ,0.03444245877       ,0.03412092111       ,0                   ,0                   ,0                   
R1078TS018_4.pdb    ,0.01334942643       ,0.01032881244       ,0.01021925136       ,0.04251678975       ,0.03589810704       ,0.03557810701       ,0                   ,0                   ,0                   
R1078TS018_5.pdb    ,0.01818529257       ,0.01427709278       ,0.01412103015       ,0.04837906668       ,0.04166669678       ,0.04124757947       ,0                   ,0                   ,0                   
R1078TS070_1.pdb    ,0.02825380542       ,0.02202290045       ,0.02151520681       ,0.07080390667       ,0.06034349047       ,0.05906353901       ,0                   ,0                   ,0                   
R1078TS070_2.pdb    ,0.03163688591       ,0.02330176941       ,0.02280248928       ,0.07504807788       ,0.06023003533       ,0.05892813946       ,0                   ,0                   ,0                   
R1078TS070_3.pdb    ,0.02865137394       ,0.02182202978       ,0.02133814015       ,0.06902726691       ,0.05764264792       ,0.05639291624       ,0                   ,0                   ,0                   
R1078TS070_4.pdb    ,0.03156745518       ,0.02273445172       ,0.02227119137       ,0.07414221042       ,0.05936448263       ,0.05818764906       ,0                   ,0                   ,0                   
R1078TS070_5.pdb    ,0.02621618348       ,0.01941019122       ,0.01901784292       ,0.06492999471       ,0.05423038451       ,0.05315339865       ,0                   ,0                   ,0                   
R1078TS071_1.pdb    ,0.03921716748       ,0.02794282824       ,0.02719790293       ,0.08502200077       ,0.06955181888       ,0.06821963012       ,0                   ,0                   ,0                   
R1078TS071_2.pdb    ,0.04030532967       ,0.03301874348       ,0.03233868173       ,0.0796010585        ,0.07245051987       ,0.07126445215       ,0                   ,0                   ,0                   
R1078TS071_3.pdb    ,0.03041138392       ,0.02405472527       ,0.02355589321       ,0.06999365284       ,0.06188430475       ,0.06081124316       ,0                   ,0                   ,0                   
R1078TS071_4.pdb    ,0.03178155288       ,0.0218061379        ,0.0212735115        ,0.07118875057       ,0.05651013519       ,0.05534433049       ,0                   ,0                   ,0                   
R1078TS071_5.pdb    ,0.03494557298       ,0.02656289158       ,0.0259575137        ,0.07757733836       ,0.06524674543       ,0.06405142049       ,0                   ,0                   ,0                   
R1078TS075_1.pdb    ,0.01806681759       ,0.01801968448       ,0.0180204624        ,0.04867177359       ,0.04842048252       ,0.0484142134        ,0                   ,0                   ,0                   
R1078TS075_2.pdb    ,0.01808522235       ,0.01806300123       ,0.01806263603       ,0.04880786782       ,0.04868301285       ,0.04868032359       ,0                   ,0                   ,0                   
R1078TS075_3.pdb    ,0.01810178892       ,0.01808391621       ,0.01808255391       ,0.04900408908       ,0.04888422477       ,0.04889946192       ,0                   ,0                   ,0                   
R1078TS075_4.pdb    ,0.01799881946       ,0.0179637324        ,0.01795946468       ,0.04889272094       ,0.04872319208       ,0.04873153822       ,0                   ,0                   ,0                   
R1078TS075_5.pdb    ,0.01786392493       ,0.01774273872       ,0.01774180402       ,0.04925275177       ,0.04886248104       ,0.04885251767       ,0                   ,0                   ,0                   
R1078TS081_1.pdb    ,0.004395840708      ,0.01762116289       ,0.01733925889       ,0.01910689888       ,0.05096380122       ,0.05036728697       ,0                   ,0                   ,0                   
R1078TS081_2.pdb    ,0.008467954345      ,0.01555269863       ,0.01525251035       ,0.02811681018       ,0.04606234486       ,0.04519156388       ,0                   ,0                   ,0                   
R1078TS081_3.pdb    ,0.007505126616      ,0.01642350363       ,0.01611672121       ,0.02570317266       ,0.04806383962       ,0.04717355237       ,0                   ,0                   ,0                   
R1078TS081_4.pdb    ,0.0008398387555     ,0.01560604355       ,0.01587926482       ,0.003599160671      ,0.04620992534       ,0.04688259402       ,0                   ,0                   ,0                   
R1078TS081_5.pdb    ,0.00243793088       ,0.0147687001        ,0.0148341483        ,0.01145419737       ,0.0441443382        ,0.04427326235       ,0                   ,0                   ,0                   
R1078TS100_1.pdb    ,0.01288164117       ,0.01288103445       ,0.01288174525       ,0.04107041805       ,0.04105889672       ,0.04106617226       ,0                   ,0                   ,0                   
R1078TS100_2.pdb    ,0.01178336938       ,0.01178353266       ,0.01178334235       ,0.03678876062       ,0.03679060855       ,0.03679069994       ,0                   ,0                   ,0                   
R1078TS100_3.pdb    ,0.01284776437       ,0.01284906056       ,0.01284776753       ,0.04120262721       ,0.04119393391       ,0.04119950101       ,0                   ,0                   ,0                   
R1078TS100_4.pdb    ,0.0247203661        ,0.02471212209       ,0.02471946137       ,0.0584561947        ,0.05846003697       ,0.05845912137       ,0                   ,0                   ,0                   
R1078TS100_5.pdb    ,0.02591705741       ,0.02591736139       ,0.02591835674       ,0.06431458802       ,0.06431422395       ,0.06431735418       ,0                   ,0                   ,0                   
R1078TS131_1.pdb    ,0.007083274826      ,0.005523306836      ,0.005470261915      ,0.02980933475       ,0.02501304773       ,0.02481136961       ,0                   ,0                   ,0                   
R1078TS131_2.pdb    ,0.0001923887782     ,0.0001522366673     ,0.0001514619125     ,0.004821421245      ,0.004821421245      ,0.004821421245      ,0                   ,0                   ,0                   
R1078TS131_3.pdb    ,0.0001905486671     ,0.0001653383457     ,0.0001648187804     ,0.004960492602      ,0.004960492602      ,0.004960492602      ,0                   ,0                   ,0                   
R1078TS131_4.pdb    ,0.001321211524      ,0.0009222613028     ,0.0009100654073     ,0.01257698466       ,0.01017364529       ,0.01009672242       ,0                   ,0                   ,0                   
R1078TS131_5.pdb    ,0.0002509652242     ,6.951509279e-05     ,6.805261998e-05     ,0.004442705148      ,0.003873230857      ,0.003873230857      ,0                   ,0                   ,0                   
R1078TS149_1.pdb    ,0.03032224182       ,0.02058048179       ,0.02015046415       ,0.07016055092       ,0.05382636184       ,0.05268184688       ,0                   ,0                   ,0                   
R1078TS149_2.pdb    ,0.009009089216      ,0.007794021831      ,0.007771922012      ,0.03369247171       ,0.02667710074       ,0.02644717113       ,0                   ,0                   ,0                   
R1078TS149_3.pdb    ,0.03169755712       ,0.02450897591       ,0.02400767609       ,0.07281577331       ,0.062572897         ,0.06141614255       ,0                   ,0                   ,0                   
R1078TS149_4.pdb    ,0.01997818341       ,0.01578089831       ,0.01561492905       ,0.05386363534       ,0.04573908555       ,0.04529505123       ,0                   ,0                   ,0                   
R1078TS149_5.pdb    ,0.02712030389       ,0.02081013433       ,0.02042278779       ,0.06369808048       ,0.05407893098       ,0.05312843926       ,0                   ,0                   ,0                   
R1078TS192_1.pdb    ,0.0005693799851     ,0.007644452092      ,0.006854647889      ,0.006814035813      ,0.02806750589       ,0.02549483554       ,0                   ,0                   ,0                   
