Model               ,reLLG_as_rmsd       ,reLLG_as_bfactor    ,reLLG_bfactor_constant,aeLLG_as_rmsd       ,aeLLG_as_bfactor    ,aeLLG_bfactor_constant,status_as_rmsd      ,status_as_bfactor   ,status_bfactor_constant
R1065s1TS003_1.pdb  ,0.03141978626       ,0.03167953604       ,0.03167482423       ,0.07955648284       ,0.08027097643       ,0.08026747438       ,0                   ,0                   ,0                   
R1065s1TS013_1.pdb  ,0.1466029673        ,0.1089162035        ,0.1074307464        ,0.2130242699        ,0.1701468972        ,0.1681748982        ,0                   ,0                   ,0                   
R1065s1TS013_2.pdb  ,0.1559307104        ,0.1113461717        ,0.1093375785        ,0.2261703205        ,0.1772989978        ,0.1747818171        ,0                   ,0                   ,0                   
R1065s1TS013_3.pdb  ,0.1179137549        ,0.08787584466       ,0.08667612193       ,0.1811305657        ,0.145598025         ,0.1439060418        ,0                   ,0                   ,0                   
R1065s1TS013_4.pdb  ,0.08544783698       ,0.05975996407       ,0.05896581048       ,0.1448481482        ,0.1098007996        ,0.1084339576        ,0                   ,0                   ,0                   
R1065s1TS013_5.pdb  ,0.09527666074       ,0.0622179733        ,0.06111118847       ,0.1597768864        ,0.1200862415        ,0.1184897661        ,0                   ,0                   ,0                   
R1065s1TS018_1.pdb  ,0.06094705927       ,0.05189891455       ,0.05145452918       ,0.1136379995        ,0.1009113144        ,0.1001772622        ,0                   ,0                   ,0                   
R1065s1TS018_2.pdb  ,0.06260867082       ,0.0530633339        ,0.05259818696       ,0.1140711034        ,0.1004712957        ,0.09969971647       ,0                   ,0                   ,0                   
R1065s1TS018_3.pdb  ,0.05610563769       ,0.04825512892       ,0.04786421612       ,0.1056514659        ,0.09399102033       ,0.09331472338       ,0                   ,0                   ,0                   
R1065s1TS018_4.pdb  ,0.05656475051       ,0.04789376397       ,0.04746207539       ,0.108371195         ,0.09606484458       ,0.09535680633       ,0                   ,0                   ,0                   
R1065s1TS018_5.pdb  ,0.05722648842       ,0.048069288         ,0.04763802639       ,0.1034083355        ,0.09073787902       ,0.09001359746       ,0                   ,0                   ,0                   
R1065s1TS070_1.pdb  ,0.07935994124       ,0.0735703505        ,0.07284929531       ,0.1420779533        ,0.1370247782        ,0.1361134185        ,0                   ,0                   ,0                   
R1065s1TS070_2.pdb  ,0.07562072468       ,0.07242964193       ,0.0719118319        ,0.1368111547        ,0.1339188292        ,0.1332754001        ,0                   ,0                   ,0                   
R1065s1TS070_3.pdb  ,0.07331310876       ,0.06590693876       ,0.06516109957       ,0.1358494449        ,0.1281156658        ,0.1270125482        ,0                   ,0                   ,0                   
R1065s1TS070_4.pdb  ,0.07216261234       ,0.0708920865        ,0.07032309462       ,0.1322491344        ,0.1332076769        ,0.1324332405        ,0                   ,0                   ,0                   
R1065s1TS070_5.pdb  ,0.068378577         ,0.06379234626       ,0.06344882936       ,0.119331103         ,0.1126313435        ,0.1120790761        ,0                   ,0                   ,0                   
