Model               ,reLLG_as_rmsd       ,reLLG_as_bfactor    ,reLLG_bfactor_constant,aeLLG_as_rmsd       ,aeLLG_as_bfactor    ,aeLLG_bfactor_constant,status_as_rmsd      ,status_as_bfactor   ,status_bfactor_constant
R1045s2TS003_1.pdb  ,0.009805820335      ,0.00985264789       ,0.00985343186       ,0.03938896476       ,0.03970030012       ,0.03970086459       ,0                   ,0                   ,0                   
R1045s2TS013_1.pdb  ,0.02969813586       ,0.0187948176        ,0.01830809388       ,0.07388860487       ,0.05538901536       ,0.05425487838       ,0                   ,0                   ,0                   
R1045s2TS013_2.pdb  ,0.01755963929       ,0.01120619111       ,0.01097385324       ,0.05131136222       ,0.03798371181       ,0.03725613508       ,0                   ,0                   ,0                   
R1045s2TS013_3.pdb  ,0.02587795238       ,0.0150775117        ,0.01454715018       ,0.06482214216       ,0.04728704702       ,0.0461021168        ,0                   ,0                   ,0                   
R1045s2TS013_4.pdb  ,0.02915250644       ,0.01572029069       ,0.01532494557       ,0.07675767524       ,0.05292068423       ,0.05195576877       ,0                   ,0                   ,0                   
R1045s2TS013_5.pdb  ,0.01534262045       ,0.00633807373       ,0.006141826275      ,0.05303489915       ,0.03001672404       ,0.02932830285       ,0                   ,0                   ,0                   
R1045s2TS018_1.pdb  ,0.02843760007       ,0.02050213204       ,0.02016302292       ,0.07199031334       ,0.05924880154       ,0.05854165142       ,0                   ,0                   ,0                   
R1045s2TS018_2.pdb  ,0.02635584392       ,0.01880350821       ,0.01847334          ,0.06858902302       ,0.05669052543       ,0.05598461569       ,0                   ,0                   ,0                   
R1045s2TS018_3.pdb  ,0.02528773288       ,0.01866363881       ,0.01837084645       ,0.06797427708       ,0.05680484889       ,0.05616806249       ,0                   ,0                   ,0                   
R1045s2TS018_4.pdb  ,0.0283908532        ,0.02023872964       ,0.01986817355       ,0.07277381767       ,0.06006071668       ,0.0592875478        ,0                   ,0                   ,0                   
R1045s2TS018_5.pdb  ,0.02685125929       ,0.01953386131       ,0.01916110492       ,0.06991654635       ,0.05814136811       ,0.0573510623        ,0                   ,0                   ,0                   
R1045s2TS070_1.pdb  ,0.03211961235       ,0.02376825142       ,0.02350884396       ,0.07799051888       ,0.06435324659       ,0.0637986981        ,0                   ,0                   ,0                   
R1045s2TS070_2.pdb  ,0.03443010109       ,0.02577144439       ,0.02549625794       ,0.08088538711       ,0.06744164522       ,0.06688386492       ,0                   ,0                   ,0                   
R1045s2TS070_3.pdb  ,0.04114353161       ,0.0310226784        ,0.03068912406       ,0.08950812743       ,0.07418148907       ,0.07350682693       ,0                   ,0                   ,0                   
R1045s2TS070_4.pdb  ,0.0375192901        ,0.02855100225       ,0.02827228526       ,0.08456688467       ,0.06999015125       ,0.06938833647       ,0                   ,0                   ,0                   
R1045s2TS070_5.pdb  ,0.03111640814       ,0.02259923589       ,0.02231090667       ,0.07519310808       ,0.06134599714       ,0.06072575313       ,0                   ,0                   ,0                   
R1045s2TS071_1.pdb  ,0.03339108571       ,0.0256628515        ,0.02495177685       ,0.07493467681       ,0.06548843626       ,0.06416037194       ,0                   ,0                   ,0                   
R1045s2TS071_2.pdb  ,0.02778356902       ,0.02067095377       ,0.02018699069       ,0.06490461735       ,0.05496637701       ,0.05400355035       ,0                   ,0                   ,0                   
R1045s2TS071_3.pdb  ,0.02805452097       ,0.01886187461       ,0.01834295628       ,0.06803958747       ,0.05305401063       ,0.05202661723       ,0                   ,0                   ,0                   
R1045s2TS071_4.pdb  ,0.02884464625       ,0.02237802602       ,0.02184462802       ,0.06431627068       ,0.05754872346       ,0.05663989777       ,0                   ,0                   ,0                   
