Model               ,reLLG_as_rmsd       ,reLLG_as_bfactor    ,reLLG_bfactor_constant,aeLLG_as_rmsd       ,aeLLG_as_bfactor    ,aeLLG_bfactor_constant,status_as_rmsd      ,status_as_bfactor   ,status_bfactor_constant
R1053v1TS003_1.pdb  ,0.002518816621      ,0.002495383519      ,0.00249421504       ,0.01894970899       ,0.01882231594       ,0.01881376217       ,0                   ,0                   ,0                   
R1053v1TS013_1.pdb  ,0.07354909092       ,0.03100948459       ,0.02977529661       ,0.1311592236        ,0.08127709791       ,0.07940865048       ,0                   ,0                   ,0                   
R1053v1TS013_2.pdb  ,0.05381666463       ,0.02692059088       ,0.02545964996       ,0.108675421         ,0.07481572319       ,0.07263484418       ,0                   ,0                   ,0                   
R1053v1TS013_3.pdb  ,0.01015206109       ,0.005154307974      ,0.005038485666      ,0.03930772212       ,0.02430418708       ,0.02378021823       ,0                   ,0                   ,0                   
R1053v1TS013_4.pdb  ,0.01736751731       ,0.007452177668      ,0.007246029369      ,0.05804377639       ,0.03558559013       ,0.03491393821       ,0                   ,0                   ,0                   
R1053v1TS013_5.pdb  ,0.06131419924       ,0.02718042004       ,0.02528698364       ,0.1164934277        ,0.07433621353       ,0.07150614534       ,0                   ,0                   ,0                   
R1053v1TS018_1.pdb  ,0.01456127864       ,0.008548344039      ,0.008330644001      ,0.05128081331       ,0.03685152409       ,0.03618382135       ,0                   ,0                   ,0                   
R1053v1TS018_2.pdb  ,0.01273300236       ,0.007757701525      ,0.007577232042      ,0.04649420645       ,0.03362498761       ,0.03304379095       ,0                   ,0                   ,0                   
R1053v1TS018_3.pdb  ,0.01555361835       ,0.009938449935      ,0.009739567958      ,0.05141325959       ,0.0378291763        ,0.03724366397       ,0                   ,0                   ,0                   
R1053v1TS018_4.pdb  ,0.01704062656       ,0.009066884056      ,0.008762710382      ,0.0551819271        ,0.03753765925       ,0.03668464735       ,0                   ,0                   ,0                   
R1053v1TS018_5.pdb  ,0.01625838202       ,0.009386610289      ,0.009148277882      ,0.05498927821       ,0.03935272237       ,0.03865354101       ,0                   ,0                   ,0                   
R1053v1TS070_1.pdb  ,0.01855967076       ,0.01041413459       ,0.01023515636       ,0.05868463356       ,0.04116778103       ,0.0406565463        ,0                   ,0                   ,0                   
R1053v1TS070_2.pdb  ,0.02281871457       ,0.01128744022       ,0.01104489          ,0.06651087787       ,0.0438263854        ,0.04316773621       ,0                   ,0                   ,0                   
R1053v1TS070_3.pdb  ,0.02272113291       ,0.01122730958       ,0.01095866467       ,0.06600795713       ,0.04355872009       ,0.04283531241       ,0                   ,0                   ,0                   
R1053v1TS070_4.pdb  ,0.02703445251       ,0.01192620238       ,0.01161892299       ,0.07331163915       ,0.04623012899       ,0.04541440104       ,0                   ,0                   ,0                   
R1053v1TS070_5.pdb  ,0.0231862197        ,0.01190813329       ,0.01165110288       ,0.06757120833       ,0.04580853564       ,0.04512288828       ,0                   ,0                   ,0                   
R1053v1TS071_1.pdb  ,0.03446846236       ,0.01223433286       ,0.01175408702       ,0.08406090124       ,0.04759939705       ,0.04632721713       ,0                   ,0                   ,0                   
R1053v1TS071_2.pdb  ,0.02779377762       ,0.01009923266       ,0.009724782657      ,0.07447548415       ,0.04152145974       ,0.04035972032       ,0                   ,0                   ,0                   
R1053v1TS071_3.pdb  ,0.02322637963       ,0.009648835116      ,0.009341617062      ,0.06658793626       ,0.039678517         ,0.03873335285       ,0                   ,0                   ,0                   
R1053v1TS071_4.pdb  ,0.03152045022       ,0.01131019887       ,0.01087483102       ,0.08038878793       ,0.04468510586       ,0.043467038         ,0                   ,0                   ,0                   
R1053v1TS071_5.pdb  ,0.03791730954       ,0.01336232955       ,0.01278938104       ,0.0878927014        ,0.05049630514       ,0.04915361056       ,0                   ,0                   ,0                   
R1053v1TS081_1.pdb  ,0.0008603572732     ,0.006824401398      ,0.006857920393      ,0.004373806585      ,0.02544896489       ,0.02564817927       ,0                   ,0                   ,0                   
R1053v1TS081_2.pdb  ,0.001358948677      ,0.005434320954      ,0.005410154128      ,0.004302165832      ,0.02271355782       ,0.02276386354       ,0                   ,0                   ,0                   
R1053v1TS081_3.pdb  ,0.0013524725        ,0.005167715391      ,0.004996745597      ,0.006159867748      ,0.0235741927        ,0.02272714814       ,0                   ,0                   ,0                   
R1053v1TS081_4.pdb  ,0.004036975567      ,0.005927391291      ,0.005905737383      ,0.01429273138       ,0.02353223334       ,0.02351688629       ,0                   ,0                   ,0                   
R1053v1TS081_5.pdb  ,0.002275267317      ,0.006034830857      ,0.005955988006      ,0.01429223448       ,0.02408588988       ,0.02359650223       ,0                   ,0                   ,0                   
R1053v1TS100_1.pdb  ,0.006301818457      ,0.006301036577      ,0.006301965185      ,0.02688748796       ,0.02687776274       ,0.0268864187        ,0                   ,0                   ,0                   
R1053v1TS100_2.pdb  ,0.007143914123      ,0.007144154806      ,0.007143779556      ,0.02938699092       ,0.02937730291       ,0.02937610004       ,0                   ,0                   ,0                   
R1053v1TS100_3.pdb  ,0.005606987193      ,0.005606752082      ,0.005606448616      ,0.02410012446       ,0.02410106121       ,0.02409724142       ,0                   ,0                   ,0                   
R1053v1TS100_4.pdb  ,0.01056555379       ,0.01056355967       ,0.01056440573       ,0.04153955879       ,0.04153664349       ,0.04153666453       ,0                   ,0                   ,0                   
R1053v1TS100_5.pdb  ,0.007576656814      ,0.007578378588      ,0.007578281182      ,0.03474391586       ,0.03473823192       ,0.03474128113       ,0                   ,0                   ,0                   
R1053v1TS149_1.pdb  ,0.007806433691      ,0.007734926072      ,0.007723205037      ,0.03076045526       ,0.03021235326       ,0.030149806         ,0                   ,0                   ,0                   
R1053v1TS149_2.pdb  ,0.01253909298       ,0.01143892989       ,0.01138831368       ,0.04657808581       ,0.04330809491       ,0.04315968705       ,0                   ,0                   ,0                   
R1053v1TS149_3.pdb  ,0.01182791299       ,0.01122024711       ,0.01117295461       ,0.04420364329       ,0.04259986134       ,0.04245603706       ,0                   ,0                   ,0                   
R1053v1TS149_4.pdb  ,0.003883478762      ,0.003823508574      ,0.003820968803      ,0.01923256461       ,0.01883419714       ,0.01882117986       ,0                   ,0                   ,0                   
R1053v1TS149_5.pdb  ,0.007958864778      ,0.007702915449      ,0.007685113009      ,0.03105186968       ,0.03009683315       ,0.03002487907       ,0                   ,0                   ,0                   
R1053v1TS192_1.pdb  ,0.0001440299656     ,0.00508051433       ,0.00446468848       ,0.002839463929      ,0.02626439001       ,0.02400301718       ,0                   ,0                   ,0                   
R1053v1TS192_2.pdb  ,0.00178252152       ,0.009581835156      ,0.00765444104       ,0.008663696671      ,0.04120569166       ,0.03586776875       ,0                   ,0                   ,0                   
R1053v1TS192_3.pdb  ,0.002010886242      ,0.01351582622       ,0.0112037909        ,0.0102149179        ,0.0500017896        ,0.04440491058       ,0                   ,0                   ,0                   
R1053v1TS192_4.pdb  ,0.0007703743476     ,0.00784022227       ,0.007059832911      ,0.005889224766      ,0.03534921655       ,0.03284763485       ,0                   ,0                   ,0                   
R1053v1TS192_5.pdb  ,0.0006318963382     ,0.004149053509      ,0.002789579311      ,0.004388074571      ,0.02183688296       ,0.01661354664       ,0                   ,0                   ,0                   
R1053v1TS193_1.pdb  ,0.02410705605       ,0.01151605093       ,0.01116537049       ,0.06865610531       ,0.04440862548       ,0.04341912658       ,0                   ,0                   ,0                   
R1053v1TS193_2.pdb  ,0.01897177972       ,0.01020621219       ,0.01000758626       ,0.05962374765       ,0.04100512993       ,0.0404516691        ,0                   ,0                   ,0                   
R1053v1TS193_3.pdb  ,0.01083322848       ,0.006901922664      ,0.006745746619      ,0.04351229873       ,0.03295226993       ,0.03243804396       ,0                   ,0                   ,0                   
R1053v1TS193_4.pdb  ,0.009640166361      ,0.005849303672      ,0.005776136281      ,0.03823781087       ,0.0256563078        ,0.02524851456       ,0                   ,0                   ,0                   
R1053v1TS193_5.pdb  ,0.01035243263       ,0.005547578544      ,0.005422963311      ,0.04275868577       ,0.02769127337       ,0.02714227728       ,0                   ,0                   ,0                   
R1053v1TS220_1.pdb  ,0.006885087794      ,0.01043848147       ,0.009351656119      ,0.02964490178       ,0.03833789974       ,0.03477976043       ,0                   ,0                   ,0                   
R1053v1TS220_2.pdb  ,0.007040296892      ,0.01065464941       ,0.009507756583      ,0.03023822752       ,0.03892011722       ,0.03524553343       ,0                   ,0                   ,0                   
R1053v1TS220_3.pdb  ,0.00638430577       ,0.01013837601       ,0.009065716635      ,0.02821397774       ,0.03768126186       ,0.03416747993       ,0                   ,0                   ,0                   
R1053v1TS220_4.pdb  ,0.007003549288      ,0.01091819058       ,0.009668891961      ,0.02984959638       ,0.03988127566       ,0.03600357262       ,0                   ,0                   ,0                   
R1053v1TS220_5.pdb  ,0.006966403911      ,0.0108187876        ,0.009591350048      ,0.02986274894       ,0.0395581465        ,0.03573486493       ,0                   ,0                   ,0                   
R1053v1TS233_1.pdb  ,0.01058803271       ,0.01058830916       ,0.01058871343       ,0.04520420441       ,0.04524969954       ,0.0452165072        ,0                   ,0                   ,0                   
R1053v1TS233_2.pdb  ,0.0109388916        ,0.01094230001       ,0.01093889122       ,0.04556284227       ,0.04557237389       ,0.04556304559       ,0                   ,0                   ,0                   
R1053v1TS233_3.pdb  ,0.0109388916        ,0.01094230001       ,0.01093889122       ,0.04556284227       ,0.04557237389       ,0.04556304559       ,0                   ,0                   ,0                   
R1053v1TS233_4.pdb  ,0.009546555172      ,0.009546368559      ,0.00954657358       ,0.03826917526       ,0.03827354479       ,0.0382742728        ,0                   ,0                   ,0                   
R1053v1TS233_5.pdb  ,0.006864914641      ,0.006864188675      ,0.006864327539      ,0.03280518764       ,0.03282159739       ,0.0328081672        ,0                   ,0                   ,0                   
R1053v1TS236_1.pdb  ,0.01075662783       ,0.009546168839      ,0.009448619051      ,0.04055340696       ,0.03738503484       ,0.03710956819       ,0                   ,0                   ,0                   
R1053v1TS236_2.pdb  ,0.01001792348       ,0.008888748399      ,0.008803467114      ,0.03816830617       ,0.03481001148       ,0.03454425608       ,0                   ,0                   ,0                   
R1053v1TS236_3.pdb  ,0.009981847973      ,0.008955976408      ,0.008872294362      ,0.03787119382       ,0.03511732573       ,0.03486498959       ,0                   ,0                   ,0                   
R1053v1TS236_4.pdb  ,0.01019079425       ,0.009111602446      ,0.00902432831       ,0.03871842499       ,0.03579129562       ,0.03553934996       ,0                   ,0                   ,0                   
